Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,IL-17 signaling pathway,0.06541115367403698,0.2050652751927955,0,0,16.6,45.26923732712161,CEBPB
KEGG_2021_Human,Bacterial invasion of epithelial cells,0.08164238562517803,0.2050652751927955,0,0,13.086124401913876,32.78606401778311,HCLS1
KEGG_2021_Human,TNF signaling pathway,0.10353857002479051,0.2050652751927955,0,0,10.128014842300557,22.96842426209372,CEBPB
KEGG_2021_Human,Tight junction,0.12109653503518242,0.2050652751927955,0,0,8.5423197492163,18.034265618902456,HCLS1
KEGG_2021_Human,Transcriptional misregulation in cancer,0.12687876755073058,0.2050652751927955,0,0,8.1177347242921,16.75925195099242,CEBPB
KEGG_2021_Human,MicroRNAs in cancer,0.13262611028758367,0.2050652751927955,0,0,7.732954545454546,15.622279565482877,DICER1
KEGG_2021_Human,Proteoglycans in cancer,0.14590196810988368,0.2050652751927955,0,0,6.961587708066581,13.399805578109612,HCLS1
KEGG_2021_Human,Pathogenic Escherichia coli infection,0.1682280002219406,0.2050652751927955,0,0,5.941949616648412,10.591139413499299,HCLS1
KEGG_2021_Human,Chemokine signaling pathway,0.17189656152075128,0.2050652751927955,0,0,5.8,10.213001743571786,FGR
KEGG_2021_Human,Tuberculosis,0.18642297744799588,0.2050652751927955,0,0,5.293255131964809,8.89127710303884,CEBPB
KEGG_2021_Human,Shigellosis,0.22345065993830251,0.22345065993830251,0,0,4.301435406698564,6.445979045606755,HCLS1
