Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),0.0008892203524819907,0.05740407700488518,0,0,57.77894736842105,405.90666696277253,FGR;HCLS1
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.0015871196633270787,0.05740407700488518,0,0,42.16923076923077,271.81587991872226,FGR;HCLS1
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),0.0017026261348476138,0.05740407700488518,0,0,40.6,258.848687447552,CEBPB;HCLS1
GO_Biological_Process_2023,tRNA Catabolic Process (GO:0016078),0.0021738740758185876,0.05740407700488518,0,0,inf,inf,DICER1
GO_Biological_Process_2023,RISC Complex Assembly (GO:0070922),0.0021738740758185876,0.05740407700488518,0,0,inf,inf,DICER1
GO_Biological_Process_2023,siRNA Processing (GO:0030422),0.0021738740758185876,0.05740407700488518,0,0,inf,inf,DICER1
GO_Biological_Process_2023,pre-miRNA Processing (GO:0031054),0.0021738740758185876,0.05740407700488518,0,0,inf,inf,DICER1
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),0.0022035796781885134,0.05740407700488518,0,0,35.33548387096774,216.17090432994544,HCLS1;PPM1F
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),0.002540861590754328,0.05740407700488518,0,0,9.231448763250883,55.16023311488225,CEBPB;HCLS1;DICER1;PPM1F
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),0.003389315701964152,0.05740407700488518,0,0,28.046153846153846,159.50204539771602,FGR;PPM1F
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),0.004252220700564359,0.05740407700488518,0,0,24.836363636363636,135.61434195495147,CEBPB;PPM1F
GO_Biological_Process_2023,Synaptic Vesicle Uncoating (GO:0016191),0.004343431681073468,0.05740407700488518,0,0,500.6363636363636,2723.0065061260707,GAK
GO_Biological_Process_2023,Myelin Assembly (GO:0032288),0.004343431681073468,0.05740407700488518,0,0,500.6363636363636,2723.0065061260707,DICER1
GO_Biological_Process_2023,Apoptotic DNA Fragmentation (GO:0006309),0.004343431681073468,0.05740407700488518,0,0,500.6363636363636,2723.0065061260707,DICER1
GO_Biological_Process_2023,Regulation Of Myeloid Leukocyte Differentiation (GO:0002761),0.004343431681073468,0.05740407700488518,0,0,500.6363636363636,2723.0065061260707,CEBPB
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization (GO:1904950),0.006508669051081804,0.05740407700488518,0,0,250.27272727272728,1260.028150886595,PPM1F
GO_Biological_Process_2023,DNA Catabolic Process (GO:0006308),0.006508669051081804,0.05740407700488518,0,0,250.27272727272728,1260.028150886595,DICER1
GO_Biological_Process_2023,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),0.006508669051081804,0.05740407700488518,0,0,250.27272727272728,1260.028150886595,CHFR
GO_Biological_Process_2023,Myelination In Peripheral Nervous System (GO:0022011),0.006508669051081804,0.05740407700488518,0,0,250.27272727272728,1260.028150886595,DICER1
GO_Biological_Process_2023,Clathrin Coat Disassembly (GO:0072318),0.006508669051081804,0.05740407700488518,0,0,250.27272727272728,1260.028150886595,GAK
GO_Biological_Process_2023,Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972),0.006508669051081804,0.05740407700488518,0,0,250.27272727272728,1260.028150886595,CHFR
