Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Organelle Outer Membrane (GO:0031968),0.0025167811568030944,0.11430218086359643,0,0,12.560760667903525,75.17332030482385,RAB32;CLMN;HK2
GO_Cellular_Component_2023,Perineuronal Net (GO:0072534),0.005457242478959393,0.11430218086359643,0,0,380.1666666666667,1980.9768983777913,VCAN
GO_Cellular_Component_2023,Perisynaptic Extracellular Matrix (GO:0098966),0.005457242478959393,0.11430218086359643,0,0,380.1666666666667,1980.9768983777913,VCAN
GO_Cellular_Component_2023,Chitosome (GO:0045009),0.010885921987009184,0.11430218086359643,0,0,126.69444444444444,572.694982280725,RAB32
GO_Cellular_Component_2023,Melanosome Membrane (GO:0033162),0.010885921987009184,0.11430218086359643,0,0,126.69444444444444,572.694982280725,RAB32
GO_Cellular_Component_2023,Pigment Granule Membrane (GO:0090741),0.010885921987009184,0.11430218086359643,0,0,126.69444444444444,572.694982280725,RAB32
GO_Cellular_Component_2023,Podosome (GO:0002102),0.021658086800396364,0.19492278120356726,0,0,54.273809523809526,207.9976651294024,GSN
GO_Cellular_Component_2023,Mitochondrial Outer Membrane (GO:0005741),0.0258207308707158,0.20112767394541337,0,0,8.729468599033817,31.919979230752954,RAB32;HK2
GO_Cellular_Component_2023,Endosome Lumen (GO:0031904),0.02966321588522665,0.20112767394541337,0,0,37.979166666666664,133.60491738998118,RAB32
GO_Cellular_Component_2023,Pigment Granule (GO:0048770),0.03231759177258802,0.20112767394541337,0,0,34.52272727272727,118.48695608590873,RAB32
GO_Cellular_Component_2023,Melanosome (GO:0042470),0.03760544803686669,0.20112767394541337,0,0,29.205128205128204,95.81052888124077,RAB32
GO_Cellular_Component_2023,Endoplasmic Reticulum Lumen (GO:0005788),0.03831003313245969,0.20112767394541337,0,0,6.997670807453416,22.826706260626416,VCAN;QSOX1
GO_Cellular_Component_2023,Golgi Lumen (GO:0005796),0.048098067203150005,0.2240594478993841,0,0,22.323529411764707,67.7410465806892,VCAN
GO_Cellular_Component_2023,Cortical Actin Cytoskeleton (GO:0030864),0.05070401227187994,0.2240594478993841,0,0,21.08101851851852,62.85833190063067,GSN
GO_Cellular_Component_2023,Specific Granule (GO:0042581),0.05334748759509145,0.2240594478993841,0,0,5.790660225442834,16.972010481814447,TOM1;QSOX1
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),0.05777234487991361,0.22627921932550557,0,0,3.7160146355192794,10.595268447061727,PGS1;RAB32;HK2
GO_Cellular_Component_2023,Motile Cilium (GO:0031514),0.061059471881485625,0.22627921932550557,0,0,17.240530303030305,48.20291833879766,SORD
GO_Cellular_Component_2023,Cortical Cytoskeleton (GO:0030863),0.07385136029911249,0.25847976104689374,0,0,14.040123456790123,36.584361631312134,GSN
GO_Cellular_Component_2023,Early Endosome (GO:0005769),0.08515101470811617,0.282342838242701,0,0,4.395971505772537,10.828723896541641,RAB32;TOM1
GO_Cellular_Component_2023,Platelet Alpha Granule Lumen (GO:0031093),0.09147925740866919,0.28365260232714995,0,0,11.14093137254902,26.645130835754788,QSOX1
GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),0.11684158865850536,0.28365260232714995,0,0,3.6208858187728565,7.773810857347407,SIGLEC9;TOM1
GO_Cellular_Component_2023,Tertiary Granule Lumen (GO:1904724),0.11853115187587153,0.28365260232714995,0,0,8.407407407407407,17.929464415532003,QSOX1
GO_Cellular_Component_2023,Lysosomal Lumen (GO:0043202),0.12095170185076466,0.28365260232714995,0,0,8.22373188405797,17.371514941748696,VCAN
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),0.1247322814300935,0.28365260232714995,0,0,2.622656722434993,5.459284433233515,VCAN;GSN;QSOX1
GO_Cellular_Component_2023,Specific Granule Lumen (GO:0035580),0.1257736727310383,0.28365260232714995,0,0,7.879340277777778,16.336009551728974,QSOX1
GO_Cellular_Component_2023,Azurophil Granule Membrane (GO:0035577),0.12817512585752272,0.28365260232714995,0,0,7.717687074829932,15.85489048110097,TOM1
GO_Cellular_Component_2023,Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234),0.12817512585752272,0.28365260232714995,0,0,7.717687074829932,15.85489048110097,FES
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),0.12953627967743905,0.28365260232714995,0,0,3.393211289092296,6.935025840880134,GSN;QSOX1
GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),0.1305702455156722,0.28365260232714995,0,0,7.5625,15.396069624024808,QSOX1
GO_Cellular_Component_2023,Cytoplasmic Vesicle Membrane (GO:0030659),0.15202090155490178,0.31916715324292194,0,0,3.0617667356797793,5.767564073345228,SIGLEC9;TOM1
GO_Cellular_Component_2023,Bounding Membrane Of Organelle (GO:0098588),0.1570505039766759,0.31916715324292194,0,0,2.3423578413618253,4.33614436218514,SIGLEC9;TOM1;QSOX1
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),0.16646441010735336,0.3215096838309468,0,0,2.884872170656245,5.172500061165284,GSN;FES
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),0.1684098343876388,0.3215096838309468,0,0,2.86277679004364,5.0996211187384235,GSN;FES
GO_Cellular_Component_2023,Cytoplasmic Side Of Plasma Membrane (GO:0009898),0.19512615228177682,0.33351028246875536,0,0,4.832799145299146,7.897320553453768,FES
GO_Cellular_Component_2023,Specific Granule Membrane (GO:0035579),0.1973444102300774,0.33351028246875536,0,0,4.7710970464135025,7.74255919495558,TOM1
GO_Cellular_Component_2023,Phagocytic Vesicle (GO:0045335),0.2017633319019964,0.33351028246875536,0,0,4.652263374485597,7.4466913938941,RAB32
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),0.210110330070983,0.33351028246875536,0,0,2.464420522857542,3.844797919342856,GSN;FES
GO_Cellular_Component_2023,Cilium (GO:0005929),0.21488041071867048,0.33351028246875536,0,0,4.328544061302682,6.65588808023402,SORD
GO_Cellular_Component_2023,Mitotic Spindle (GO:0072686),0.21488041071867048,0.33351028246875536,0,0,4.328544061302682,6.65588808023402,TACC3
GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),0.21704637430506302,0.33351028246875536,0,0,4.278882575757576,6.536610328188888,VCAN
GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),0.21704637430506302,0.33351028246875536,0,0,4.278882575757576,6.536610328188888,GSN
GO_Cellular_Component_2023,Vacuolar Lumen (GO:0005775),0.24259459042234274,0.3638918856335141,0,0,3.7604166666666665,5.326117216286499,VCAN
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),0.26734145052120595,0.39146738920143564,0,0,3.3530505952380953,4.423440231416824,GSN
GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),0.2734057956327487,0.39146738920143564,0,0,3.2644927536231885,4.2333881849787085,RAB32
GO_Cellular_Component_2023,Azurophil Granule (GO:0042582),0.2932741986531168,0.41058387811436353,0,0,3.0,3.6799418280055107,TOM1
GO_Cellular_Component_2023,Spindle (GO:0005819),0.30301176950075015,0.4149943799684187,0,0,2.8830128205128207,3.4422701156276214,TACC3
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),0.31262046736885646,0.41904445626038206,0,0,2.7746913580246915,3.2263150749080074,QSOX1
GO_Cellular_Component_2023,Nuclear Membrane (GO:0031965),0.33516528529445744,0.43330067373661413,0,0,2.5447845804988662,2.781784134493922,CLMN
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),0.33701163512847765,0.43330067373661413,0,0,2.5273085585585586,2.748796380251832,RAB32
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),0.35878741122715996,0.45207213814622155,0,0,2.3346354166666665,2.3930602170260045,GSN
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),0.36765652772763247,0.4541639460164872,0,0,2.2626262626262625,2.263997697468404,GSN
GO_Cellular_Component_2023,Microtubule Cytoskeleton (GO:0015630),0.41026434671766515,0.497051035446402,0,0,1.9594298245614035,1.7457610148995866,FES
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.4283753389422481,0.5092008745917289,0,0,1.1668842654986522,0.9892325627613373,TRIM8;HDAC4;GSN;NPEPL1;IQSEC1;TFE3;TACC3;QSOX1;HK2
GO_Cellular_Component_2023,Mitochondrial Inner Membrane (GO:0005743),0.4562388234418504,0.5322786273488255,0,0,1.6944444444444444,1.3296964202230173,PGS1
GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),0.48156829623633207,0.5434002426124898,0,0,1.5693855932203389,1.1467613795805036,TOM1
GO_Cellular_Component_2023,Organelle Inner Membrane (GO:0019866),0.48302243787776866,0.5434002426124898,0,0,1.5625879043600563,1.1370829847757185,PGS1
GO_Cellular_Component_2023,Lysosomal Membrane (GO:0005765),0.5085370490610992,0.5620672647517413,0,0,1.4493464052287581,0.9800729775933539,TOM1
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),0.5221848536186269,0.5672007892754051,0,0,1.3930817610062893,0.9051320667921202,QSOX1
GO_Cellular_Component_2023,Lysosome (GO:0005764),0.6035496741620335,0.6444682961391206,0,0,1.1069989929506545,0.5589536049102121,VCAN
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.6349095623505437,0.666655040468071,0,0,0.9448747667778594,0.4292308225471205,GSN;IQSEC1
GO_Cellular_Component_2023,Nucleolus (GO:0005730),0.7721841939772585,0.7873115218786039,0,0,0.6839217557251909,0.17681577163838277,IQSEC1
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),0.7748145135948166,0.7873115218786039,0,0,0.6784248737373737,0.17308763408053593,IQSEC1
GO_Cellular_Component_2023,Nucleus (GO:0005634),0.8751358396479796,0.8751358396479796,0,0,0.6348913886733902,0.08467937503316983,TRIM8;HDAC4;GSN;NPEPL1;TFE3
