Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Acid Phosphatase Activity (GO:0003993),0.004322954647158145,0.09646287404798982,0,0,inf,inf,MINPP1
GO_Molecular_Function_2023,Transmembrane-Ephrin Receptor Activity (GO:0005005),0.012915167792844047,0.09646287404798982,0,0,119.91666666666667,521.5598971797294,EPHA4
GO_Molecular_Function_2023,Nucleoside Kinase Activity (GO:0019206),0.012915167792844047,0.09646287404798982,0,0,119.91666666666667,521.5598971797294,DCK
GO_Molecular_Function_2023,Ephrin Receptor Activity (GO:0005003),0.017184544880184602,0.09646287404798982,0,0,79.93055555555556,324.8173837028716,EPHA4
GO_Molecular_Function_2023,RNA Polymerase I Activity (GO:0001054),0.02143619423288663,0.09646287404798982,0,0,59.9375,230.3203008256769,POLR1E
GO_Molecular_Function_2023,C-C Chemokine Binding (GO:0019957),0.02143619423288663,0.09646287404798982,0,0,59.9375,230.3203008256769,CCR7
GO_Molecular_Function_2023,Chemokine Receptor Activity (GO:0004950),0.04657771178194624,0.11385598306800047,0,0,23.95,73.445863707976,CCR7
GO_Molecular_Function_2023,DNA-directed 5'-3' RNA Polymerase Activity (GO:0003899),0.04657771178194624,0.11385598306800047,0,0,23.95,73.445863707976,POLR1E
GO_Molecular_Function_2023,Lysine-Acetylated Histone Binding (GO:0070577),0.04657771178194624,0.11385598306800047,0,0,23.95,73.445863707976,YEATS4
GO_Molecular_Function_2023,Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505),0.04657771178194624,0.11385598306800047,0,0,23.95,73.445863707976,MAL
GO_Molecular_Function_2023,Acetylation-Dependent Protein Binding (GO:0140033),0.04657771178194624,0.11385598306800047,0,0,23.95,73.445863707976,YEATS4
GO_Molecular_Function_2023,Peptidase Activator Activity (GO:0016504),0.050707216067647755,0.11385598306800047,0,0,21.768939393939394,64.90816467797003,MAL
GO_Molecular_Function_2023,mRNA 3'-UTR AU-rich Region Binding (GO:0035925),0.05481954740311133,0.11385598306800047,0,0,19.95138888888889,57.93301639009957,HNRNPA0
GO_Molecular_Function_2023,"Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)",0.08313073704167737,0.1603235642946635,0,0,12.585526315789474,31.304492658584802,DCK
GO_Molecular_Function_2023,rRNA Binding (GO:0019843),0.0950132693828943,0.16696320167863427,0,0,10.863636363636363,25.570161542800246,RPS5
GO_Molecular_Function_2023,Phosphatase Activity (GO:0016791),0.09894115655030179,0.16696320167863427,0,0,10.389492753623188,24.033286154570842,MINPP1
GO_Molecular_Function_2023,Amyloid-Beta Binding (GO:0001540),0.11833636267945345,0.18794598778501428,0,0,8.526785714285714,18.19807223541697,EPHA4
GO_Molecular_Function_2023,Protein Tyrosine Kinase Activity (GO:0004713),0.15224225054034976,0.22532368905012995,0,0,6.4425675675675675,12.126730726701478,EPHA4
GO_Molecular_Function_2023,Protein Tyrosine Kinase Binding (GO:1990782),0.15960504818599328,0.22532368905012995,0,0,6.110042735042735,11.2122520325036,EPHA4
GO_Molecular_Function_2023,Kinase Activity (GO:0016301),0.16690643633342958,0.22532368905012995,0,0,5.809959349593496,10.401697374810423,EPHA4
GO_Molecular_Function_2023,G Protein-Coupled Receptor Activity (GO:0004930),0.18132694438391875,0.2331346427793241,0,0,5.2898148148148145,9.032113108688584,CCR7
GO_Molecular_Function_2023,mRNA 3'-UTR Binding (GO:0003730),0.1990158175508383,0.24424668517602882,0,0,4.756666666666667,7.67902459127082,HNRNPA0
GO_Molecular_Function_2023,Protein Kinase Binding (GO:0019901),0.23283080758247146,0.2733231219446404,0,0,2.2973084886128365,3.3481967198111646,EPHA4;HNRNPA0
GO_Molecular_Function_2023,Protein Homodimerization Activity (GO:0042803),0.2636358873073693,0.29659037322079046,0,0,2.099487374216822,2.799007893709739,NOG;DCK
GO_Molecular_Function_2023,mRNA Binding (GO:0003729),0.4539693689314623,0.49028691844597927,0,0,1.7095498783454988,1.350075222255541,RPS5
GO_Molecular_Function_2023,RNA Binding (GO:0003723),0.5589409938284033,0.5591379408265492,0,0,1.0533057851239669,0.6127199492458998,RPS5;ADK;HNRNPA0
GO_Molecular_Function_2023,Kinase Binding (GO:0019900),0.5591379408265492,0.5591379408265492,0,0,1.25518018018018,0.7297103856390437,HNRNPA0
