Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Podosome (GO:0002102),0.029886588873116515,0.493375926628002,0,0,39.94444444444444,140.2187980844622,GSN
GO_Cellular_Component_2023,Cortical Actin Cytoskeleton (GO:0030864),0.05481954740311133,0.493375926628002,0,0,19.95138888888889,57.93301639009957,GSN
GO_Cellular_Component_2023,Cortical Cytoskeleton (GO:0030863),0.08313073704167737,0.4987844222500642,0,0,12.585526315789474,31.304492658584802,GSN
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),0.20396333268138417,0.8292625586378997,0,0,2.5208333333333335,4.0076587543585545,GSN;ATXN7
GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),0.2820959177046859,0.8292625586378997,0,0,3.1572222222222224,3.995490397295803,GSN
GO_Cellular_Component_2023,Microtubule Cytoskeleton (GO:0015630),0.3308554770699421,0.8292625586378997,0,0,2.59478021978022,2.8700179614870307,ATXN7
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),0.33379495808989285,0.8292625586378997,0,0,2.566123188405797,2.815623169526809,GSN
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),0.4033799406875491,0.8292625586378997,0,0,2.008903133903134,1.823835705605005,GSN
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),0.4441928963336625,0.8292625586378997,0,0,1.762218045112782,1.4300335285971009,GSN
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),0.5669641425555677,0.8292625586378997,0,0,1.2277336860670194,0.6966887972812646,GSN
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),0.5914887781202478,0.8292625586378997,0,0,1.146039603960396,0.6017997990587198,GSN
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),0.5933190201076415,0.8292625586378997,0,0,1.1401888341543513,0.5952048505796964,GSN
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.5989118479051497,0.8292625586378997,0,0,1.0134734830387004,0.5195479150238806,GSN;SCAF11
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),0.7129006219327718,0.8420688462457551,0,0,0.8151785714285714,0.27586722843261535,GSN
GO_Cellular_Component_2023,Nucleolus (GO:0005730),0.7415058984435687,0.8420688462457551,0,0,0.7501375137513752,0.2243452485529623,SCAF11
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),0.7485056411073379,0.8420688462457551,0,0,0.7347626752966558,0.21284350847336916,SCAF11
GO_Cellular_Component_2023,Nucleus (GO:0005634),0.9368046270241033,0.9751877620034994,0,0,0.5125763125763125,0.03346125208463504,FAM111A;GSN;ATXN7;CEMP1
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.9751877620034994,0.9751877620034994,0,0,0.418497660030142,0.010514858379084393,FAM111A;GSN;ATXN7;CEMP1
