Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Growth Factor Activity (GO:0008083),0.0016131650637493805,0.05165012442924611,0,0,38.05726405090138,244.69135425223368,GRN;NRG1
GO_Molecular_Function_2023,Heme Binding (GO:0020037),0.0026259890789323403,0.05165012442924611,0,0,29.4208367514356,174.82736944015633,CYP27A1;NRG1
GO_Molecular_Function_2023,Transmembrane Receptor Protein Tyrosine Kinase Activator Activity (GO:0030297),0.00554130897891405,0.05165012442924611,0,0,249.75,1297.5822509553686,NRG1
GO_Molecular_Function_2023,Steroid Hydroxylase Activity (GO:0008395),0.006922030640095476,0.05165012442924611,0,0,187.30208333333334,931.4618964097606,CYP27A1
GO_Molecular_Function_2023,Long-Chain Fatty Acid Binding (GO:0036041),0.006922030640095476,0.05165012442924611,0,0,187.30208333333334,931.4618964097606,OXER1
GO_Molecular_Function_2023,G Protein-Coupled Glutamate Receptor Binding (GO:0035256),0.006922030640095476,0.05165012442924611,0,0,187.30208333333334,931.4618964097606,HOMER3
GO_Molecular_Function_2023,Nucleotide Transmembrane Transporter Activity (GO:0015215),0.008300912854700268,0.05165012442924611,0,0,149.83333333333334,717.9099031953591,ABCC5
GO_Molecular_Function_2023,Purine Nucleotide Transmembrane Transporter Activity (GO:0015216),0.008300912854700268,0.05165012442924611,0,0,149.83333333333334,717.9099031953591,ABCC5
GO_Molecular_Function_2023,Icosanoid Binding (GO:0050542),0.008300912854700268,0.05165012442924611,0,0,149.83333333333334,717.9099031953591,OXER1
GO_Molecular_Function_2023,ABC-type Xenobiotic Transporter Activity (GO:0008559),0.009677957757002106,0.05352973001987232,0,0,124.85416666666667,579.0616858787977,ABCC5
GO_Molecular_Function_2023,Glutathione Binding (GO:0043295),0.011053167549446644,0.05352973001987232,0,0,107.01190476190476,482.09272266362217,MGST2
GO_Molecular_Function_2023,Metal Ion Binding (GO:0046872),0.0123791844319111,0.05352973001987232,0,0,6.890856994008857,30.262844658217034,CLEC3B;MCTP1;NRG1
GO_Molecular_Function_2023,Glutamate Receptor Binding (GO:0035254),0.012426544468898931,0.05352973001987232,0,0,93.63020833333333,410.84190226877087,HOMER3
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Single Donors With Incorporation Of Molecular Oxygen, Incorporation Of Two Atoms Of Oxygen (GO:0016702)",0.016535700683954782,0.05993871516164066,0,0,68.08333333333333,279.29373471599365,ALOX5
GO_Molecular_Function_2023,Receptor Ligand Activity (GO:0048018),0.017330701468526465,0.05993871516164066,0,0,10.773550724637682,43.68971844504636,GRN;NRG1
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)",0.017901768864307034,0.05993871516164066,0,0,62.40625,251.05134175968894,CYP4F3
GO_Molecular_Function_2023,Chemorepellent Activity (GO:0045499),0.019266015587670212,0.05993871516164066,0,0,57.6025641025641,227.49629162779294,NRG1
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)",0.019266015587670212,0.05993871516164066,0,0,57.6025641025641,227.49629162779294,CYP27A1
GO_Molecular_Function_2023,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",0.021800536128578133,0.061569350857861964,0,0,9.507602027207255,36.37438079931325,NFIL3;NACC2
GO_Molecular_Function_2023,Protein Tyrosine Kinase Activator Activity (GO:0030296),0.021989053877807845,0.061569350857861964,0,0,49.916666666666664,190.54242414756888,NRG1
GO_Molecular_Function_2023,Glutathione Transferase Activity (GO:0004364),0.02470483397011289,0.06587955725363437,0,0,44.03921568627451,162.97840697688218,MGST2
