Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Gamma-Delta T Cell Receptor Complex (GO:0042106),0.0027743395391328905,0.08589028917316777,0,0,749.3333333333334,4411.582027977746,CD3E
GO_Cellular_Component_2023,Alpha-Beta T Cell Receptor Complex (GO:0042105),0.00554130897891405,0.08589028917316777,0,0,249.75,1297.5822509553686,CD3E
GO_Cellular_Component_2023,T Cell Receptor Complex (GO:0042101),0.013798090776933489,0.11755051783562946,0,0,83.22222222222223,356.4595065966563,CD3E
GO_Cellular_Component_2023,beta-catenin-TCF Complex (GO:1990907),0.015167808752984447,0.11755051783562946,0,0,74.89583333333333,313.7071852493995,TCF7
GO_Cellular_Component_2023,Cortical Actin Cytoskeleton (GO:0030864),0.04351360908813864,0.2039477958517867,0,0,24.131720430107528,75.64525849348679,SPTAN1
GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),0.05278692850874502,0.2039477958517867,0,0,19.67872807017544,57.88481499061825,SPTAN1
GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),0.05278692850874502,0.2039477958517867,0,0,19.67872807017544,57.88481499061825,SPTAN1
GO_Cellular_Component_2023,Cortical Cytoskeleton (GO:0030863),0.0593578208697636,0.2039477958517867,0,0,17.385658914728683,49.10008052434469,SPTAN1
GO_Cellular_Component_2023,Tertiary Granule Lumen (GO:1904724),0.06458300639575618,0.2039477958517867,0,0,15.902482269503546,43.569683922672716,SPTAN1
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669),0.06718513894752424,0.2039477958517867,0,0,15.251700680272108,41.184216190872796,IL7R
GO_Cellular_Component_2023,Specific Granule Lumen (GO:0035580),0.07236857272160173,0.2039477958517867,0,0,14.09748427672956,37.01975619995189,SPTAN1
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle (GO:0045334),0.08393039405652793,0.20622353048680936,0,0,12.04502688172043,29.844775732655712,IL7R
GO_Cellular_Component_2023,Clathrin-Coated Vesicle Membrane (GO:0030665),0.08648083536543619,0.20622353048680936,0,0,11.667317708333334,28.559638844954684,IL7R
GO_Cellular_Component_2023,Endocytic Vesicle Membrane (GO:0030666),0.14926116466691322,0.33050686461959355,0,0,6.47463768115942,12.315134613938204,IL7R
GO_Cellular_Component_2023,Specific Granule (GO:0042581),0.18309013277184208,0.35695202259379094,0,0,5.162326388888889,8.764477556794272,SPTAN1
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),0.1842333019838921,0.35695202259379094,0,0,5.126436781609195,8.671636333583967,SPTAN1
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),0.2096021297793422,0.36075517032401183,0,0,2.464288247393432,3.8505592228922008,D2HGDH;SPTAN1
GO_Cellular_Component_2023,Vesicle (GO:0031982),0.21782303097249162,0.36075517032401183,0,0,4.2404761904761905,6.46279242961795,SPTAN1
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),0.22110800761794275,0.36075517032401183,0,0,4.168305243445693,6.290406010217719,PCSK7
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),0.27700460861816195,0.4139327527748801,0,0,3.2023809523809526,4.110964111925655,SPTAN1
GO_Cellular_Component_2023,Microtubule Cytoskeleton (GO:0015630),0.28610562628980457,0.4139327527748801,0,0,3.0807291666666665,3.8552066530002302,SPTAN1
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),0.3117838516639244,0.4139327527748801,0,0,2.7755325814536342,3.234730886874924,SPTAN1
GO_Cellular_Component_2023,Mitochondrial Matrix (GO:0005759),0.31950481360718985,0.4139327527748801,0,0,2.693278588807786,3.0729849203823245,D2HGDH
GO_Cellular_Component_2023,Mitochondrial Inner Membrane (GO:0005743),0.3204640666644233,0.4139327527748801,0,0,2.683333333333333,3.0535934198195633,UCP2
GO_Cellular_Component_2023,Organelle Inner Membrane (GO:0019866),0.3356367019343027,0.4161895103985353,0,0,2.533505154639175,2.765893317289829,UCP2
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),0.38185945597153886,0.4552939667352963,0,0,2.149488304093567,2.0693180959058646,PCSK7
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),0.4347056349431969,0.4857131577072578,0,0,1.808641975308642,1.5067546310127231,UCP2
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),0.43870865857429736,0.4857131577072578,0,0,1.7860772357723578,1.4715842812032842,SPTAN1
GO_Cellular_Component_2023,Bounding Membrane Of Organelle (GO:0098588),0.5902540520355669,0.6309612280380198,0,0,1.1478174603174602,0.6051319340005111,PCSK7
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.9185601812327481,0.9491788539405064,0,0,0.5162441337268373,0.04385383195162897,LBH;TCF7;SPTAN1
GO_Cellular_Component_2023,Nucleus (GO:0005634),0.9568090331162705,0.9568090331162705,0,0,0.39057417855957516,0.017244418215847254,LBH;TCF7
