Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Arachidonic acid metabolism,0.0013969867546842617,0.034924668867106545,0,0,41.068649885583525,269.96221062499416,ALOX5;CYP4F3
KEGG_2021_Human,Primary bile acid biosynthesis,0.012426544468898931,0.15471191798962886,0,0,93.63020833333333,410.84190226877087,CYP27A1
KEGG_2021_Human,Ovarian steroidogenesis,0.04084812209413518,0.15471191798962886,0,0,25.798850574712645,82.50200054039239,ALOX5
KEGG_2021_Human,ABC transporters,0.042181755675952066,0.15471191798962886,0,0,24.9375,78.94632656680034,ABCC5
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,0.048823266325089064,0.15471191798962886,0,0,21.36904761904762,64.52487164116879,MGST2
KEGG_2021_Human,Cholesterol metabolism,0.048823266325089064,0.15471191798962886,0,0,21.36904761904762,64.52487164116879,CYP27A1
KEGG_2021_Human,Mineral absorption,0.05804715301874954,0.15471191798962886,0,0,17.800595238095237,50.6693875035005,TRPM6
KEGG_2021_Human,Glutathione metabolism,0.0632793284245641,0.15471191798962886,0,0,16.24909420289855,44.85069405745426,MGST2
KEGG_2021_Human,PPAR signaling pathway,0.06458300639575618,0.15471191798962886,0,0,15.902482269503546,43.569683922672716,CYP27A1
KEGG_2021_Human,Fc epsilon RI signaling pathway,0.07494990948471317,0.15471191798962886,0,0,13.583333333333334,35.1935373103257,ALOX5
KEGG_2021_Human,Renal cell carcinoma,0.07752434975074769,0.15471191798962886,0,0,13.105263157894736,33.512296695151335,EPAS1
KEGG_2021_Human,Drug metabolism,0.08520646796647442,0.15471191798962886,0,0,11.853174603174603,29.190551530390266,MGST2
KEGG_2021_Human,ErbB signaling pathway,0.08648083536543619,0.15471191798962886,0,0,11.667317708333334,28.559638844954684,NRG1
KEGG_2021_Human,Serotonergic synapse,0.08902445929817188,0.15471191798962886,0,0,11.3125,27.363174146325782,ALOX5
KEGG_2021_Human,Glutamatergic synapse,0.0928271507937773,0.15471191798962886,0,0,10.818840579710145,25.716558336211218,HOMER3
KEGG_2021_Human,Pathways in cancer,0.10127966844577732,0.15824948194652708,0,0,3.943747198565666,9.030666797330264,EPAS1;MGST2
KEGG_2021_Human,Toxoplasmosis,0.12637250560420574,0.1742796102660985,0,0,7.764322916666667,16.06066764287637,ALOX5
KEGG_2021_Human,FoxO signaling pathway,0.1312397630899219,0.1742796102660985,0,0,7.452083333333333,15.133164537829003,HOMER3
KEGG_2021_Human,Cell adhesion molecules,0.13245250380223486,0.1742796102660985,0,0,7.377887788778878,14.914630057702524,LRRC4
KEGG_2021_Human,Fluid shear stress and atherosclerosis,0.13969488990589424,0.1746186123823678,0,0,6.961838006230529,13.702948101135547,MGST2
KEGG_2021_Human,Axon guidance,0.152822122173234,0.177691782203912,0,0,6.308968926553672,11.851275949723293,LRRC4
KEGG_2021_Human,Hepatocellular carcinoma,0.15636876833944255,0.177691782203912,0,0,6.151515151515151,11.414371116134154,MGST2
KEGG_2021_Human,Chemical carcinogenesis,0.18079917901003,0.19547250264860364,0,0,5.2356220657277,8.954842388484803,MGST2
KEGG_2021_Human,Protein processing in endoplasmic reticulum,0.18765360254265948,0.19547250264860364,0,0,5.021677927927928,8.402058365813172,CKAP4
KEGG_2021_Human,Amyotrophic lateral sclerosis,0.34402782855593883,0.34402782855593883,0,0,2.45625,2.6208991379431423,NRG1
