Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Leukotriene Metabolic Process (GO:0006691),1.0631761395913755e-06,0.0003210791941565954,0,0,204.23863636363637,2809.1492176113843,ALOX5;CYP4F3;MGST2
GO_Biological_Process_2023,Heme Transport (GO:0015886),1.8450727998381943e-05,0.0027860599277556735,0,0,521.2173913043479,5681.481560149018,ABCC5;NRG1
GO_Biological_Process_2023,Regulation Of Response To Oxidative Stress (GO:1902882),3.868087391835749e-05,0.0038938746411146543,0,0,312.69565217391306,3177.0395128297473,MCTP1;ALOX5
GO_Biological_Process_2023,Myoblast Differentiation (GO:0045445),0.00021934980282423496,0.014005501725995323,0,0,111.62111801242236,940.3903756811417,EPAS1;NRG1
GO_Biological_Process_2023,Regulation Of Response To External Stimulus (GO:0032101),0.00023187916764892918,0.014005501725995323,0,0,29.060064935064936,243.21223149092756,GRN;ALOX5;NRG1
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),0.0006405778362405061,0.031680244604972166,0,0,20.301136363636363,149.27709621328435,GRN;MGST2;NRG1
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),0.0007865668488500612,0.031680244604972166,0,0,18.87526427061311,134.9172338873562,GRN;ALOX5;NRG1
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),0.0008392117776151567,0.031680244604972166,0,0,53.84107946026987,381.35892147245397,ALOX5;NRG1
GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),0.0009512932772436819,0.031921174414176884,0,0,50.36185133239832,350.4020564637831,MCTP1;NRG1
GO_Biological_Process_2023,Icosanoid Metabolic Process (GO:0006690),0.0011958555500017466,0.03611483761005275,0,0,44.59627329192546,300.08356939049554,ALOX5;CYP4F3
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),0.0015394410557130255,0.0422646544386667,0,0,39.01086956521739,252.64749424693036,MCTP1;ALOX5
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),0.0018306581820693403,0.04607156424874507,0,0,13.95846394984326,87.98131096726189,GRN;ALOX5;MGST2
