Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Nucleus (GO:0005634),0.0009989036654969683,0.01798026597894543,0,0,4.051448412698413,27.99085833962228,NR4A2;NFKBIA;FOSL1;EGR1;CSRNP1;JUN;ID1;MAFF;FOSB;RPS4Y1;TRIB1
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.0033997880073140295,0.030598092065826265,0,0,3.3932599677740067,19.287432852716734,NR4A2;NFKBIA;FOSL1;EGR1;CSRNP1;JUN;ID1;MAFF;FOSB;RPS4Y1;TRIB1
GO_Cellular_Component_2023,Euchromatin (GO:0000791),0.033276773396277375,0.1510900669865256,0,0,31.801724137931036,108.2179478081424,JUN
GO_Cellular_Component_2023,Cytosolic Small Ribosomal Subunit (GO:0022627),0.040886994543577214,0.1510900669865256,0,0,25.609953703703702,81.873568582842,RPS4Y1
GO_Cellular_Component_2023,Small Ribosomal Subunit (GO:0015935),0.041969463051812664,0.1510900669865256,0,0,24.916666666666668,79.00609046715756,RPS4Y1
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669),0.055935267712067416,0.15408038122964696,0,0,18.4275,53.13680541166855,HBEGF
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle (GO:0045334),0.06970551816468719,0.15408038122964696,0,0,14.616402116402117,38.930433234225525,HBEGF
GO_Cellular_Component_2023,Clathrin-Coated Vesicle Membrane (GO:0030665),0.07495025414686134,0.15408038122964696,0,0,13.538602941176471,35.07758150197475,HBEGF
GO_Cellular_Component_2023,Lipid Droplet (GO:0005811),0.07704019061482348,0.15408038122964696,0,0,13.150595238095239,33.71060454003661,G0S2
GO_Cellular_Component_2023,Nuclear Chromosome (GO:0000228),0.09462257003544015,0.17032062606379228,0,0,10.5727969348659,24.929167024779048,JUN
GO_Cellular_Component_2023,Endocytic Vesicle Membrane (GO:0030666),0.13178540639101952,0.21564884682166832,0,0,7.405577956989247,15.007999052800201,HBEGF
GO_Cellular_Component_2023,Chromosome (GO:0005694),0.15029546544392847,0.2254431981658927,0,0,6.416083916083916,12.159455245547758,JUN
GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),0.17313556322590212,0.2397261644666337,0,0,5.4880239520958085,9.624239978486523,HBEGF
GO_Cellular_Component_2023,Cytoplasmic Vesicle Membrane (GO:0030659),0.3188519238507893,0.4099524735224434,0,0,2.6985657764589517,3.084537517465132,HBEGF
GO_Cellular_Component_2023,Endoplasmic Reticulum Membrane (GO:0005789),0.5296043597770509,0.5833959707355432,0,0,1.3617654508611956,0.8655722221508133,PPP1R15A
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),0.5473120605855422,0.5833959707355432,0,0,1.2947419199228172,0.7803877530124872,JUN
GO_Cellular_Component_2023,Bounding Membrane Of Organelle (GO:0098588),0.5509850834724574,0.5833959707355432,0,0,1.281339541547278,0.7637392841214469,HBEGF
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.7022397325484897,0.7022397325484897,0,0,0.8394958651399491,0.29674536266452106,G0S2
