Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Sequence-Specific DNA Binding (GO:0043565),5.236738688140361e-07,3.089675826002813e-05,0,0,18.764320987654322,271.3770545703661,NR4A2;FOSL1;EGR1;CSRNP1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,Double-Stranded DNA Binding (GO:0003690),4.443565750047558e-06,0.00013108518962640295,0,0,17.402798134576948,214.4730136412844,NR4A2;FOSL1;EGR1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),9.61900722318096e-06,0.0001891738087225589,0,0,15.134193098640642,174.82671021168514,NR4A2;FOSL1;EGR1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,DNA Binding (GO:0003677),6.853811672155207e-05,0.001010937221642893,0,0,10.535128518971849,101.01208192270141,NR4A2;EGR1;CSRNP1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.00017822816730638595,0.0018615682760061512,0,0,16.628343767786,143.5432794740134,NR4A2;EGR1;JUN;MAFF
GO_Molecular_Function_2023,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.00021210100447429493,0.0018615682760061512,0,0,8.49887312740289,71.88727607147497,NR4A2;FOSL1;EGR1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.0002208640327464925,0.0018615682760061512,0,0,8.432763157894737,70.98669063084358,NR4A2;FOSL1;EGR1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.0003355054829844951,0.0024743529370106513,0,0,7.77535746881655,62.20186651828538,NR4A2;FOSL1;EGR1;JUN;MAFF;FOSB
GO_Molecular_Function_2023,Growth Factor Activity (GO:0008083),0.001120001881889184,0.006760561740311569,0,0,45.799171842650104,311.17903418162985,OSM;HBEGF
GO_Molecular_Function_2023,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.0011458579220867066,0.006760561740311569,0,0,16.469280719280718,111.52340842072948,NFKBIA;JUN;TRIB1
GO_Molecular_Function_2023,Ubiquitin Protein Ligase Binding (GO:0031625),0.002615297443962016,0.014027504472159903,0,0,12.249813710879284,72.8420159268265,NFKBIA;JUN;TRIB1
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.003155822601730045,0.01532410622619595,0,0,11.443051201671892,65.89488000352144,NFKBIA;JUN;TRIB1
GO_Molecular_Function_2023,Double-Stranded Methylated DNA Binding (GO:0010385),0.0033764979820431755,0.01532410622619595,0,0,461.6875,2627.4248761332838,EGR1
GO_Molecular_Function_2023,Cytokine Activity (GO:0005125),0.004896788441213813,0.020636465573686785,0,0,21.09125656951744,112.18809961491696,CXCL8;OSM
GO_Molecular_Function_2023,Mitogen-Activated Protein Kinase Kinase Binding (GO:0031434),0.006742072937828397,0.02651882022212503,0,0,184.65,923.1369653581763,TRIB1
GO_Molecular_Function_2023,cAMP Response Element Binding (GO:0035497),0.007861506240988326,0.02898930426364445,0,0,153.86805555555554,745.6102934450687,JUN
