Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,MAP Kinase Phosphatase Activity (GO:0033549),0.008355475076833768,0.041134646532104704,0,0,148.85,712.2231745798831,DUSP6
GO_Molecular_Function_2023,C-C Chemokine Binding (GO:0019957),0.009741528577160348,0.04453270206701873,0,0,124.03472222222223,574.4491082213857,ZFP36
GO_Molecular_Function_2023,MHC Class II Receptor Activity (GO:0032395),0.012508059937159807,0.04708916682224868,0,0,93.015625,407.5369895112535,HLA-DRA
GO_Molecular_Function_2023,Aldehyde Dehydrogenase (NAD+) Activity (GO:0004029),0.012508059937159807,0.04708916682224868,0,0,93.015625,407.5369895112535,ALDH1A1
GO_Molecular_Function_2023,Aldehyde Dehydrogenase [NAD(P)+] Activity (GO:0004030),0.012508059937159807,0.04708916682224868,0,0,93.015625,407.5369895112535,ALDH1A1
GO_Molecular_Function_2023,CXCR Chemokine Receptor Binding (GO:0045236),0.013888542389459236,0.049381484051410615,0,0,82.67592592592592,353.5793938870226,CXCL5
GO_Molecular_Function_2023,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.016211108726816657,0.04964344740378923,0,0,11.171392564587272,46.04913421243951,IRF1;KLF4
GO_Molecular_Function_2023,Chemokine Binding (GO:0019956),0.01801888473535174,0.04964344740378923,0,0,61.99652777777778,248.99881937667283,ZFP36
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, NAD Or NADP As Acceptor (GO:0016628)",0.01801888473535174,0.04964344740378923,0,0,61.99652777777778,248.99881937667283,DPYD
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.018183093129170352,0.04964344740378923,0,0,5.939469508048061,23.801016788778462,IRF1;IRF2;KLF4
GO_Molecular_Function_2023,Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138),0.01939197164210517,0.04964344740378923,0,0,57.22435897435897,225.6297036245052,DUSP6
GO_Molecular_Function_2023,Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656),0.01939197164210517,0.04964344740378923,0,0,57.22435897435897,225.6297036245052,CTSS
GO_Molecular_Function_2023,RNA Polymerase Binding (GO:0070063),0.01939197164210517,0.04964344740378923,0,0,57.22435897435897,225.6297036245052,ZFP36
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)",0.02076321552164354,0.05110945359173794,0,0,53.13392857142857,205.87125008730249,ALDH1A1
GO_Molecular_Function_2023,Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505),0.022132618719385815,0.05246250363113674,0,0,49.58888888888889,188.96851766160057,CTSS
GO_Molecular_Function_2023,mRNA 3'-UTR AU-rich Region Binding (GO:0035925),0.023500183583452523,0.05371470533360576,0,0,46.486979166666664,174.36089977757499,ZFP36
GO_Molecular_Function_2023,NAD Binding (GO:0051287),0.02622980770655728,0.05595692310732219,0,0,41.317129629629626,150.42983567130022,ALDH1A1
GO_Molecular_Function_2023,FAD Binding (GO:0071949),0.02622980770655728,0.05595692310732219,0,0,41.317129629629626,150.42983567130022,KDM1B
GO_Molecular_Function_2023,Histone Demethylase Activity (GO:0032452),0.02895210666874884,0.059772091187094374,0,0,37.18125,131.70016326656966,KDM1B
GO_Molecular_Function_2023,NADP Binding (GO:0050661),0.03031051507145559,0.06062103014291118,0,0,35.40873015873016,123.79814795905033,DPYD
GO_Molecular_Function_2023,Chemokine Activity (GO:0008009),0.03572592946028352,0.06928665107448925,0,0,29.736666666666668,99.07896147087051,CXCL5
GO_Molecular_Function_2023,Chemokine Receptor Binding (GO:0042379),0.041112305173280746,0.07610846707732721,0,0,25.629310344827587,81.79460627817109,CXCL5
GO_Molecular_Function_2023,Zinc Ion Binding (GO:0008270),0.04162181793291332,0.07610846707732721,0,0,6.638810464897421,21.105646689283073,KDM1B;KLF4
GO_Molecular_Function_2023,Promoter-Specific Chromatin Binding (GO:1990841),0.045133119938201814,0.08023665766791434,0,0,23.22265625,71.94701550893616,KLF4
GO_Molecular_Function_2023,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.051790941811314634,0.08958433178173343,0,0,3.884113411341134,11.499073171307304,IRF1;IRF2;KLF4
GO_Molecular_Function_2023,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.05410926111959252,0.09113138714878741,0,0,3.8124355385295416,11.119921061828903,IRF1;IRF2;KLF4
GO_Molecular_Function_2023,Protein Tyrosine Phosphatase Activity (GO:0004725),0.06105512316299925,0.1001930226264603,0,0,16.87784090909091,47.19007464492054,DUSP6
GO_Molecular_Function_2023,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.06574395504950879,0.10429035050185312,0,0,3.5055034651447206,9.541936790573676,IRF1;IRF2;KLF4
GO_Molecular_Function_2023,Transition Metal Ion Binding (GO:0046914),0.06681100579024965,0.10429035050185312,0,0,5.05758710048949,13.68526148612277,KDM1B;KLF4
GO_Molecular_Function_2023,Cysteine-Type Endopeptidase Activity (GO:0004197),0.08830730072844578,0.1285875247991006,0,0,11.411538461538461,27.695033496941335,CTSS
GO_Molecular_Function_2023,Serine-Type Endopeptidase Activity (GO:0004252),0.08958589812308967,0.1285875247991006,0,0,11.23800505050505,27.112331778410734,CTSS
GO_Molecular_Function_2023,mRNA 3'-UTR Binding (GO:0003730),0.09086277400014967,0.1285875247991006,0,0,11.069651741293532,26.549506851736886,ZFP36
GO_Molecular_Function_2023,Cytokine Activity (GO:0005125),0.09213793060030553,0.1285875247991006,0,0,10.90625,26.005610439984075,CXCL5
GO_Molecular_Function_2023,Double-Stranded DNA Binding (GO:0003690),0.09242228344935356,0.1285875247991006,0,0,4.169624776652769,9.929490932398934,IRF2;KLF4
GO_Molecular_Function_2023,Serine-Type Peptidase Activity (GO:0008236),0.09848800165971669,0.13411132140897591,0,0,10.156392694063927,23.54069568782974,CTSS
GO_Molecular_Function_2023,Sequence-Specific DNA Binding (GO:0043565),0.10907062581408941,0.14542750108545255,0,0,3.7682597907001836,8.349558045178279,IRF2;KLF4
GO_Molecular_Function_2023,Cysteine-Type Peptidase Activity (GO:0008234),0.12346451533168921,0.16125977512710427,0,0,7.96326164874552,16.65756257772111,CTSS
GO_Molecular_Function_2023,GTPase Activator Activity (GO:0005096),0.17027138764373223,0.21794737618397725,0,0,5.598169191919192,9.91078442219339,ALDH1A1
GO_Molecular_Function_2023,DNA Binding (GO:0003677),0.1775239121567897,0.22277510545165766,0,0,2.758560280299411,4.768585125821337,IRF1;IRF2
GO_Molecular_Function_2023,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.21022669668377694,0.25874054976464855,0,0,4.416167664670659,6.887317404737415,KLF4
GO_Molecular_Function_2023,Endopeptidase Activity (GO:0004175),0.22568594800838745,0.27252642778371317,0,0,4.071362799263352,6.060674864533191,CTSS
GO_Molecular_Function_2023,mRNA Binding (GO:0003729),0.23762828402187372,0.27776598053571533,0,0,3.835720486111111,5.512113141624286,ZFP36
GO_Molecular_Function_2023,Calcium Ion Binding (GO:0005509),0.23870513952288036,0.27776598053571533,0,0,3.815630397236615,5.465990569123239,DYSF
GO_Molecular_Function_2023,DNA-binding Transcription Factor Binding (GO:0140297),0.2504545861804594,0.28623381277766785,0,0,3.607638888888889,4.994695474379637,KLF4
GO_Molecular_Function_2023,Ubiquitin Protein Ligase Binding (GO:0031625),0.269306356766588,0.3023790672466953,0,0,3.311749249249249,4.344702633159781,LTBR
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.28263754672108,0.31187591362326067,0,0,3.126241134751773,3.9502868974079237,LTBR
GO_Molecular_Function_2023,GTPase Regulator Activity (GO:0030695),0.3250897498640017,0.3526397286660357,0,0,2.636241007194245,2.962222703526784,ALDH1A1
GO_Molecular_Function_2023,Metal Ion Binding (GO:0046872),0.3605891254167114,0.38462840044449215,0,0,2.314214135021097,2.36053573577115,DYSF
GO_Molecular_Function_2023,Kinase Binding (GO:0019900),0.3705260659460075,0.38874865935318825,0,0,2.2349643221202853,2.218942943031275,ZFP36
GO_Molecular_Function_2023,Protein Kinase Binding (GO:0019901),0.39429217021336394,0.40701127247831115,0,0,2.0613229755178906,1.9183972216964142,ZFP36
GO_Molecular_Function_2023,Protein Homodimerization Activity (GO:0042803),0.4674487439865203,0.47486856531963967,0,0,1.6350412912912913,1.243392615396447,DPYD
GO_Molecular_Function_2023,RNA Binding (GO:0003723),0.7918507429973344,0.7918507429973344,0,0,0.6432076050291322,0.15011330930709646,ZFP36
