Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Chemokine signaling pathway,0.005039481431020522,0.10063454466370333,0,0,21.426704014939308,113.35695109899169,GNG11;CXCL5
KEGG_2021_Human,Cytokine-cytokine receptor interaction,0.007551397971473806,0.10063454466370333,0,0,17.318216175359034,84.61719512359367,CXCL5;BMP6
KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,0.01512342884576855,0.10063454466370333,0,0,73.26984126984127,307.11128398884694,ELOVL7
KEGG_2021_Human,Fatty acid elongation,0.015805738810508077,0.10063454466370333,0,0,69.93636363636364,290.05282891176216,ELOVL7
KEGG_2021_Human,Ovarian steroidogenesis,0.021248289411843098,0.10063454466370333,0,0,51.26888888888889,197.46104301902037,BMP6
KEGG_2021_Human,Basal cell carcinoma,0.02733743098362476,0.10063454466370333,0,0,39.422222222222224,141.9002265066491,GLI3
KEGG_2021_Human,Hedgehog signaling pathway,0.030032301286493965,0.10063454466370333,0,0,35.74883720930232,125.31689702888096,GLI3
KEGG_2021_Human,Pathways in cancer,0.03267640652511378,0.10063454466370333,0,0,7.847803528190937,26.848136145689175,GNG11;GLI3
KEGG_2021_Human,Complement and coagulation cascades,0.03740714905363473,0.10063454466370333,0,0,28.453086419753088,93.49381006170888,F13A1
KEGG_2021_Human,Morphine addiction,0.03874237000837323,0.10063454466370333,0,0,27.43452380952381,89.18473834928739,GNG11
KEGG_2021_Human,GABAergic synapse,0.04074194632122618,0.10063454466370333,0,0,26.036158192090394,83.32864866178726,GNG11
KEGG_2021_Human,Pertussis,0.04539247063122823,0.10063454466370333,0,0,23.267676767676768,71.95317380900174,CXCL5
KEGG_2021_Human,Circadian entrainment,0.04605510322926576,0.10063454466370333,0,0,22.919402985074626,70.54401327306931,GNG11
KEGG_2021_Human,Serotonergic synapse,0.04671730461712678,0.10063454466370333,0,0,22.58137254901961,69.18121052162962,GNG11
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,0.047379075046068087,0.10063454466370333,0,0,22.253140096618356,67.86261086397056,CXCL5
KEGG_2021_Human,TGF-beta signaling pathway,0.05002185244224196,0.10063454466370333,0,0,21.03013698630137,62.99147089796382,BMP6
KEGG_2021_Human,IL-17 signaling pathway,0.05134066219591424,0.10063454466370333,0,0,20.467555555555556,60.773743823120995,CXCL5
KEGG_2021_Human,Rheumatoid arthritis,0.051999423250270155,0.10063454466370333,0,0,20.19736842105263,59.71397724365628,CXCL5
KEGG_2021_Human,Glutamatergic synapse,0.05463018138886753,0.10063454466370333,0,0,19.184166666666666,55.77161033197683,GNG11
KEGG_2021_Human,Cholinergic synapse,0.057909004884446995,0.10134075854778224,0,0,18.051764705882352,51.42735442956756,GNG11
KEGG_2021_Human,Retrograde endocannabinoid signaling,0.06703308533529749,0.10153603478411607,0,0,15.48956228956229,41.861610410414976,GNG11
KEGG_2021_Human,Dopaminergic synapse,0.06832974225503699,0.10153603478411607,0,0,15.181518151815181,40.738239783455924,GNG11
KEGG_2021_Human,TNF signaling pathway,0.06832974225503699,0.10153603478411607,0,0,15.181518151815181,40.738239783455924,CXCL5
KEGG_2021_Human,Relaxin signaling pathway,0.06962470956625103,0.10153603478411607,0,0,14.885436893203883,39.66426733191041,GNG11
KEGG_2021_Human,Apelin signaling pathway,0.07349949438365407,0.10289929213711568,0,0,14.062385321100917,36.70952995728859,GNG11
KEGG_2021_Human,Hippo signaling pathway,0.08375842174686625,0.11275172158231996,0,0,12.253866666666667,30.38736593246958,BMP6
KEGG_2021_Human,cAMP signaling pathway,0.09517238485936538,0.12054042674533091,0,0,10.703030303030303,25.174227831777273,GLI3
KEGG_2021_Human,Alcoholism,0.09643234139626473,0.12054042674533091,0,0,10.55448275862069,24.68602370805276,GNG11
KEGG_2021_Human,Protein processing in endoplasmic reticulum,0.10582972105426296,0.12650089779906384,0,0,9.55875,21.468224903920245,UBXN2A
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,0.1101837368537115,0.12650089779906384,0,0,9.155289421157685,20.192961019160453,GNG11
KEGG_2021_Human,Ras signaling pathway,0.11204365233631368,0.12650089779906384,0,0,8.992549019607843,19.683491372473043,GNG11
KEGG_2021_Human,Human immunodeficiency virus 1 infection,0.121288686136835,0.1286367043634777,0,0,8.258018018018017,17.420964012228108,GNG11
KEGG_2021_Human,Coronavirus disease,0.12496136995309265,0.1286367043634777,0,0,7.996509598603839,16.630745874041313,F13A1
KEGG_2021_Human,Human cytomegalovirus infection,0.12496136995309265,0.1286367043634777,0,0,7.996509598603839,16.630745874041313,GNG11
KEGG_2021_Human,PI3K-Akt signaling pathway,0.1679257214323867,0.1679257214323867,0,0,5.789100126742713,10.329106564387937,GNG11
