Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,DNA Binding (GO:0003677),0.0008691145904400461,0.004913743279426526,0,0,inf,inf,KHDRBS1;DNASE1
GO_Molecular_Function_2023,poly(U) RNA Binding (GO:0008266),0.0016431396522063224,0.004913743279426526,0,0,1283.1666666666667,8226.56941364983,KHDRBS1
GO_Molecular_Function_2023,poly(A) Binding (GO:0008143),0.0017295837979206426,0.004913743279426526,0,0,1215.578947368421,7730.929524156177,KHDRBS1
GO_Molecular_Function_2023,Poly-Pyrimidine Tract Binding (GO:0008187),0.0019024609259663504,0.004913743279426526,0,0,1099.7142857142858,6889.277819649613,KHDRBS1
GO_Molecular_Function_2023,Poly-Purine Tract Binding (GO:0070717),0.002248170496974322,0.004913743279426526,0,0,923.6,5631.778924120269,KHDRBS1
GO_Molecular_Function_2023,SH2 Domain Binding (GO:0042169),0.0026802236069599235,0.004913743279426526,0,0,769.5,4556.867462904219,KHDRBS1
GO_Molecular_Function_2023,SH3 Domain Binding (GO:0017124),0.004752779802614563,0.00746865397553717,0,0,427.05555555555554,2284.3311037763474,KHDRBS1
GO_Molecular_Function_2023,Protein Tyrosine Kinase Binding (GO:1990782),0.005529433685767191,0.007602971317929887,0,0,365.9047619047619,1901.852158557698,KHDRBS1
GO_Molecular_Function_2023,mRNA Binding (GO:0003729),0.020827678902507224,0.025456051991953277,0,0,94.91286307053942,367.4525355178372,KHDRBS1
GO_Molecular_Function_2023,Protein Kinase Binding (GO:0019901),0.03736603421571858,0.04110263763729044,0,0,52.13793103448276,171.37702285653663,KHDRBS1
GO_Molecular_Function_2023,RNA Binding (GO:0003723),0.11037205098146645,0.11037205098146645,0,0,16.618140243902438,36.62469167398653,KHDRBS1
